year,county,yield
1975,GALLATIN,99.0
1975,HAMILTON,90.0
1975,HARDIN,74.0
1975,JEFFERSON,76.0
1975,MASSAC,91.0
1975,POPE,72.0
1975,SALINE,76.0
1975,WABASH,86.0
1975,WAYNE,81.0
1975,WHITE,85.0
1975,ALEXANDER,71.0
1975,CLINTON,85.0
1975,JACKSON,80.0
1975,JOHNSON,75.0
1975,MONROE,91.0
1975,PERRY,78.0
1975,PULASKI,71.0
1975,RANDOLPH,85.0
1975,ST CLAIR,95.0
1975,UNION,75.0
1975,WASHINGTON,83.0
1975,WILLIAMSON,76.0
1975,ADAMS,95.0
1975,BROWN,96.0
1975,FULTON,115.0
1975,HANCOCK,107.0
1975,HENDERSON,118.0
1975,KNOX,127.0
1975,MCDONOUGH,132.0
1975,SCHUYLER,107.0
1975,WARREN,134.0
1975,BOND,92.0
1975,CALHOUN,85.0
1975,CASS,131.0
1975,CHRISTIAN,134.0
1975,GREENE,108.0
1975,JERSEY,102.0
1975,MACOUPIN,110.0
1975,MADISON,92.0
1975,MONTGOMERY,103.0
1975,MORGAN,125.0
1975,PIKE,95.0
1975,SANGAMON,126.0
1975,SCOTT,121.0
1974,DE WITT,96.0
1974,LOGAN,96.0
1974,MACON,90.0
1974,MARSHALL,75.0
1974,MASON,76.0
1974,MCLEAN,90.0
1974,MENARD,101.0
1974,PEORIA,76.0
1974,STARK,95.0
1974,TAZEWELL,86.0
1974,WOODFORD,77.0
1974,CHAMPAIGN,94.0
1974,FORD,81.0
1974,IROQUOIS,86.0
1974,KANKAKEE,71.0
1974,LIVINGSTON,79.0
1974,PIATT,92.0
1974,VERMILION,85.0
1974,CLARK,62.0
1974,CLAY,62.0
1974,COLES,86.0
1974,CRAWFORD,69.0
1974,CUMBERLAND,68.0
1974,DOUGLAS,92.0
1974,EDGAR,79.0
1974,EFFINGHAM,67.0
1974,FAYETTE,60.0
1974,JASPER,69.0
1974,LAWRENCE,66.0
1974,MARION,57.0
1974,MOULTRIE,96.0
1974,RICHLAND,63.0
1974,SHELBY,82.0
1974,BOONE,64.0
1974,COOK,55.0
1974,DE KALB,80.0
1974,DU PAGE,67.0
1974,GRUNDY,72.0
1974,KANE,73.0
1974,KENDALL,74.0
1974,LA SALLE,85.0
1974,LAKE,58.0
1974,MCHENRY,68.0
1974,WILL,54.0
1974,BUREAU,85.0
1974,CARROLL,83.0
1974,HENRY,80.0
1974,JO DAVIESS,69.0
1974,LEE,74.0
1974,MERCER,99.0
1974,OGLE,71.0
1974,PUTNAM,83.0
1974,ROCK ISLAND,85.0
1974,STEPHENSON,70.0
1974,WHITESIDE,74.0
1974,WINNEBAGO,61.0
1974,EDWARDS,68.0
1974,FRANKLIN,59.0
1974,GALLATIN,81.0
1974,HAMILTON,60.0
1974,HARDIN,59.0
1974,JEFFERSON,61.0
1974,MASSAC,76.0
1974,POPE,68.0
1974,SALINE,73.0
1974,WABASH,71.0
1974,WAYNE,55.0
1974,WHITE,67.0
1974,ALEXANDER,62.0
1974,CLINTON,66.0
1974,JACKSON,55.0
1974,JOHNSON,60.0
1974,MONROE,63.0
1974,PERRY,53.0
1974,PULASKI,62.0
1974,RANDOLPH,58.0
1974,ST CLAIR,79.0
1974,UNION,57.0
1974,WASHINGTON,74.0
1974,WILLIAMSON,54.0
1974,ADAMS,82.0
1974,BROWN,73.0
1974,FULTON,72.0
1974,HANCOCK,96.0
1974,HENDERSON,104.0
1974,KNOX,94.0
1974,MCDONOUGH,104.0
1974,SCHUYLER,60.0
1974,WARREN,106.0
1974,BOND,66.0
1974,CALHOUN,86.0
1974,CASS,97.0
1974,CHRISTIAN,99.0
1974,GREENE,87.0
1974,JERSEY,91.0
1974,MACOUPIN,92.0
1974,MADISON,79.0
1974,MONTGOMERY,89.0
1974,MORGAN,106.0
1974,PIKE,79.0
1974,SANGAMON,101.0
1974,SCOTT,85.0
1973,DE WITT,123.0
1973,LOGAN,122.0
1973,MACON,120.0
1973,MARSHALL,111.0
1973,MASON,108.0
1973,MCLEAN,118.0
1973,MENARD,122.0
1973,PEORIA,102.0
1973,STARK,106.0
1973,TAZEWELL,116.0
1973,WOODFORD,111.0
1973,CHAMPAIGN,123.0
1973,FORD,102.0
1973,IROQUOIS,101.0
1973,KANKAKEE,91.0
1973,LIVINGSTON,102.0
1973,PIATT,125.0
1973,VERMILION,114.0
1973,CLARK,95.0
1973,CLAY,77.0
1973,COLES,124.0
1973,CRAWFORD,102.0
1973,CUMBERLAND,107.0
1973,DOUGLAS,116.0
1973,EDGAR,110.0
1973,EFFINGHAM,85.0
1973,FAYETTE,80.0
1973,JASPER,89.0
1973,LAWRENCE,73.0
1973,MARION,67.0
1973,MOULTRIE,131.0
1973,RICHLAND,68.0
1973,SHELBY,110.0
1973,BOONE,98.0
1973,COOK,82.0
1973,DE KALB,105.0
1973,DU PAGE,99.0
1973,GRUNDY,101.0
1973,KANE,99.0
1973,KENDALL,98.0
1973,LA SALLE,106.0
1973,LAKE,80.0
1973,MCHENRY,93.0
1973,WILL,79.0
1973,BUREAU,111.0
1973,CARROLL,92.0
1973,HENRY,107.0
1973,JO DAVIESS,94.0
1973,LEE,95.0
1973,MERCER,113.0
1973,OGLE,96.0
1973,PUTNAM,105.0
1973,ROCK ISLAND,99.0
1973,STEPHENSON,102.0
1973,WHITESIDE,89.0
1973,WINNEBAGO,94.0
1973,EDWARDS,78.0
1973,FRANKLIN,58.0
1973,GALLATIN,82.0
1973,HAMILTON,63.0
1973,HARDIN,62.0
1973,JEFFERSON,70.0
1973,MASSAC,72.0
1973,POPE,58.0
1973,SALINE,67.0
1973,WABASH,80.0
1973,WAYNE,70.0
1973,WHITE,65.0
1973,ALEXANDER,83.0
1973,CLINTON,62.0
1973,JACKSON,69.0
1973,JOHNSON,70.0
1973,MONROE,72.0
1973,PERRY,70.0
1973,PULASKI,74.0
1973,RANDOLPH,70.0
1973,ST CLAIR,77.0
1973,UNION,80.0
1973,WASHINGTON,73.0
1973,WILLIAMSON,67.0
1973,ADAMS,97.0
1973,BROWN,95.0
1973,FULTON,98.0
1973,HANCOCK,106.0
1973,HENDERSON,115.0
1973,KNOX,108.0
1973,MCDONOUGH,111.0
1973,SCHUYLER,93.0
1973,WARREN,111.0
1973,BOND,66.0
1973,CALHOUN,94.0
1973,CASS,119.0
1973,CHRISTIAN,128.0
1973,GREENE,103.0
1973,JERSEY,99.0
1973,MACOUPIN,111.0
1973,MADISON,87.0
1973,MONTGOMERY,109.0
1973,MORGAN,120.0
1973,PIKE,102.0
1973,SANGAMON,118.0
1973,SCOTT,116.0
1972,DE WITT,119.0
1972,LOGAN,122.0
1972,MACON,127.0
1972,MARSHALL,121.0
1972,MASON,115.0
1972,MCLEAN,126.0
1972,MENARD,122.0
1972,PEORIA,113.0
1972,STARK,111.0
1972,TAZEWELL,126.0
1972,WOODFORD,124.0
1972,CHAMPAIGN,129.0
1972,FORD,114.0
1972,IROQUOIS,116.0
1972,KANKAKEE,110.0
1972,LIVINGSTON,121.0
1972,PIATT,129.0
1972,VERMILION,118.0
1972,CLARK,90.0
1972,CLAY,63.0
1972,COLES,116.0
1972,CRAWFORD,100.0
1972,CUMBERLAND,103.0
1972,DOUGLAS,117.0
1972,EDGAR,115.0
1972,EFFINGHAM,79.0
1972,FAYETTE,85.0
1972,JASPER,89.0
1972,LAWRENCE,89.0
1972,MARION,66.0
1972,MOULTRIE,129.0
1972,RICHLAND,69.0
1972,SHELBY,110.0
1972,BOONE,113.0
1972,COOK,100.0
1972,DE KALB,113.0
1972,DU PAGE,95.0
1972,GRUNDY,101.0
1972,KANE,100.0
1972,KENDALL,110.0
1972,LA SALLE,110.0
1972,LAKE,88.0
1972,MCHENRY,103.0
1972,WILL,101.0
1972,BUREAU,110.0
1972,CARROLL,102.0
1972,HENRY,116.0
1972,JO DAVIESS,101.0
1972,LEE,109.0
1972,MERCER,113.0
1972,OGLE,112.0
1972,PUTNAM,106.0
1972,ROCK ISLAND,107.0
1972,STEPHENSON,108.0
1972,WHITESIDE,110.0
1972,WINNEBAGO,106.0
1972,EDWARDS,86.0
1972,FRANKLIN,78.0
1972,GALLATIN,96.0
1972,HAMILTON,81.0
1972,HARDIN,63.0
1972,JEFFERSON,82.0
1972,MASSAC,84.0
1972,POPE,63.0
1972,SALINE,94.0
1972,WABASH,89.0
1972,WAYNE,73.0
1972,WHITE,90.0
1972,ALEXANDER,83.0
1972,CLINTON,79.0
1972,JACKSON,83.0
1972,JOHNSON,73.0
1972,MONROE,74.0
1972,PERRY,78.0
1972,PULASKI,83.0
1972,RANDOLPH,75.0
1972,ST CLAIR,83.0
1972,UNION,79.0
1972,WASHINGTON,85.0
1972,WILLIAMSON,75.0
1972,ADAMS,105.0
1972,BROWN,95.0
1972,FULTON,110.0
1972,HANCOCK,118.0
1972,HENDERSON,122.0
1972,KNOX,120.0
1972,MCDONOUGH,121.0
1972,SCHUYLER,108.0
1972,WARREN,121.0
1972,BOND,85.0
1972,CALHOUN,90.0
1972,CASS,111.0
1972,CHRISTIAN,126.0
1972,GREENE,98.0
1972,JERSEY,94.0
1972,MACOUPIN,108.0
1972,MADISON,87.0
1972,MONTGOMERY,111.0
1972,MORGAN,124.0
1972,PIKE,97.0
1972,SANGAMON,125.0
1972,SCOTT,108.0
1971,DE WITT,124.0
1971,LOGAN,124.0
1971,MACON,126.0
1971,MARSHALL,118.0
1971,MASON,99.0
1971,MCLEAN,126.0
1971,MENARD,118.0
1971,PEORIA,104.0
1971,STARK,109.0
1971,TAZEWELL,117.0
1971,WOODFORD,120.0
1971,CHAMPAIGN,123.0
1971,FORD,118.0
1971,IROQUOIS,120.0
1971,KANKAKEE,117.0
1971,LIVINGSTON,115.0
1971,PIATT,123.0
1971,VERMILION,123.0
1971,CLARK,101.0
1971,CLAY,77.0
1971,COLES,113.0
1971,CRAWFORD,91.0
1971,CUMBERLAND,105.0
1971,DOUGLAS,118.0
1971,EDGAR,111.0
1971,EFFINGHAM,91.0
1971,FAYETTE,78.0
1971,JASPER,93.0
1971,LAWRENCE,81.0
1971,MARION,78.0
1971,MOULTRIE,124.0
1971,RICHLAND,80.0
1971,SHELBY,105.0
1971,BOONE,105.0
1971,COOK,92.0
1971,DE KALB,107.0
1971,DU PAGE,82.0
1971,GRUNDY,105.0
1971,KANE,103.0
1971,KENDALL,97.0
1971,LA SALLE,104.0
1971,LAKE,85.0
1971,MCHENRY,90.0
1971,WILL,92.0
1971,BUREAU,111.0
1971,CARROLL,104.0
1971,HENRY,113.0
1971,JO DAVIESS,98.0
1971,LEE,99.0
1971,MERCER,113.0
1971,OGLE,100.0
1971,PUTNAM,100.0
1971,ROCK ISLAND,111.0
1971,STEPHENSON,108.0
1971,WHITESIDE,101.0
1971,WINNEBAGO,102.0
1971,EDWARDS,65.0
1971,FRANKLIN,57.0
1971,GALLATIN,81.0
1971,HAMILTON,64.0
1971,HARDIN,53.0
1971,JEFFERSON,62.0
1971,MASSAC,70.0
1971,POPE,55.0
1971,SALINE,72.0
1971,WABASH,83.0
1971,WAYNE,65.0
1971,WHITE,74.0
1971,ALEXANDER,80.0
1971,CLINTON,73.0
1971,JACKSON,66.0
1971,JOHNSON,66.0
1971,MONROE,74.0
1971,PERRY,59.0
1971,PULASKI,73.0
1971,RANDOLPH,69.0
1971,ST CLAIR,77.0
1971,UNION,66.0
1971,WASHINGTON,73.0
1971,WILLIAMSON,56.0
1971,ADAMS,104.0
1971,BROWN,91.0
1971,FULTON,105.0
1971,HANCOCK,115.0
1971,HENDERSON,113.0
1971,KNOX,109.0
1971,MCDONOUGH,117.0
1971,SCHUYLER,103.0
1971,WARREN,119.0
1971,BOND,72.0
1971,CALHOUN,92.0
1971,CASS,113.0
1971,CHRISTIAN,122.0
1971,GREENE,96.0
1971,JERSEY,100.0
1971,MACOUPIN,106.0
1971,MADISON,84.0
1971,MONTGOMERY,97.0
1971,MORGAN,113.0
1971,PIKE,97.0
1971,SANGAMON,114.0
1971,SCOTT,97.0
1970,DE WITT,91.0
1970,LOGAN,82.0
1970,MACON,89.0
1970,MARSHALL,68.0
1970,MASON,69.0
1970,MCLEAN,87.0
1970,MENARD,82.0
1970,PEORIA,67.0
1970,STARK,69.0
1970,TAZEWELL,79.0
1970,WOODFORD,82.0
1970,CHAMPAIGN,95.0
1970,FORD,88.0
1970,IROQUOIS,87.0
1970,KANKAKEE,83.0
1970,LIVINGSTON,84.0
1970,PIATT,100.0
1970,VERMILION,90.0
1970,CLARK,64.0
1970,CLAY,48.0
1970,COLES,83.0
1970,CRAWFORD,51.0
1970,CUMBERLAND,74.0
1970,DOUGLAS,91.0
1970,EDGAR,83.0
1970,EFFINGHAM,59.0
1970,FAYETTE,50.0
1970,JASPER,61.0
1970,LAWRENCE,43.0
1970,MARION,38.0
1970,MOULTRIE,88.0
1970,RICHLAND,41.0
1970,SHELBY,74.0
1970,BOONE,91.0
1970,COOK,71.0
1970,DE KALB,83.0
1970,DU PAGE,71.0
1970,GRUNDY,75.0
1970,KANE,81.0
1970,KENDALL,75.0
1970,LA SALLE,65.0
1970,LAKE,64.0
1970,MCHENRY,80.0
1970,WILL,70.0
1970,BUREAU,69.0
1970,CARROLL,83.0
1970,HENRY,71.0
1970,JO DAVIESS,85.0
1970,LEE,81.0
1970,MERCER,79.0
1970,OGLE,86.0
1970,PUTNAM,62.0
1970,ROCK ISLAND,77.0
1970,STEPHENSON,90.0
1970,WHITESIDE,71.0
1970,WINNEBAGO,90.0
1970,EDWARDS,49.0
1970,FRANKLIN,34.0
1970,GALLATIN,47.0
1970,HAMILTON,34.0
1970,HARDIN,32.0
1970,JEFFERSON,36.0
1970,MASSAC,32.0
1970,POPE,32.0
1970,SALINE,34.0
1970,WABASH,47.0
1970,WAYNE,34.0
1970,WHITE,47.0
1970,ALEXANDER,34.0
1970,CLINTON,46.0
1970,JACKSON,37.0
1970,JOHNSON,32.0
1970,MONROE,58.0
1970,PERRY,41.0
1970,PULASKI,34.0
1970,RANDOLPH,42.0
1970,ST CLAIR,54.0
1970,UNION,37.0
1970,WASHINGTON,45.0
1970,WILLIAMSON,32.0
1970,ADAMS,79.0
1970,BROWN,66.0
1970,FULTON,66.0
1970,HANCOCK,82.0
1970,HENDERSON,85.0
1970,KNOX,69.0
1970,MCDONOUGH,76.0
1970,SCHUYLER,69.0
1970,WARREN,87.0
1970,BOND,47.0
1970,CALHOUN,59.0
1970,CASS,73.0
1970,CHRISTIAN,83.0
1970,GREENE,59.0
1970,JERSEY,65.0
1970,MACOUPIN,68.0
1970,MADISON,62.0
1970,MONTGOMERY,60.0
1970,MORGAN,78.0
1970,PIKE,63.0
1970,SANGAMON,81.0
1970,SCOTT,65.0
1969,DE WITT,116.0
1969,LOGAN,118.0
1969,MACON,121.0
1969,MARSHALL,107.0
1969,MASON,107.0
1969,MCLEAN,118.0
1969,MENARD,121.0
1969,PEORIA,104.0
1969,STARK,107.0
1969,TAZEWELL,116.0
1969,WOODFORD,115.0
1969,CHAMPAIGN,115.0
1969,FORD,106.0
1969,IROQUOIS,110.0
1969,KANKAKEE,107.0
1969,LIVINGSTON,113.0
1969,PIATT,123.0
1969,VERMILION,112.0
1969,CLARK,94.0
1969,CLAY,64.0
1969,COLES,120.0
1969,CRAWFORD,81.0
1969,CUMBERLAND,101.0
1969,DOUGLAS,125.0
1969,EDGAR,118.0
1969,EFFINGHAM,91.0
1969,FAYETTE,77.0
1969,JASPER,85.0
1969,LAWRENCE,91.0
1969,MARION,68.0
1969,MOULTRIE,127.0
1969,RICHLAND,75.0
1969,SHELBY,111.0
1969,BOONE,106.0
1969,COOK,85.0
1969,DE KALB,109.0
1969,DU PAGE,93.0
1969,GRUNDY,103.0
1969,KANE,106.0
1969,KENDALL,104.0
1969,LA SALLE,107.0
1969,LAKE,74.0
1969,MCHENRY,92.0
1969,WILL,90.0
1969,BUREAU,113.0
1969,CARROLL,109.0
1969,HENRY,106.0
1969,JO DAVIESS,94.0
1969,LEE,112.0
1969,MERCER,105.0
1969,OGLE,105.0
1969,PUTNAM,106.0
1969,ROCK ISLAND,101.0
1969,STEPHENSON,101.0
1969,WHITESIDE,112.0
1969,WINNEBAGO,100.0
1969,EDWARDS,64.0
1969,FRANKLIN,53.0
1969,GALLATIN,78.0
1969,HAMILTON,54.0
1969,HARDIN,49.0
1969,JEFFERSON,51.0
1969,MASSAC,70.0
1969,POPE,57.0
1969,SALINE,63.0
1969,WABASH,81.0
1969,WAYNE,53.0
1969,WHITE,70.0
1969,ALEXANDER,74.0
1969,CLINTON,61.0
1969,JACKSON,72.0
1969,JOHNSON,58.0
1969,MONROE,79.0
1969,PERRY,57.0
1969,PULASKI,75.0
1969,RANDOLPH,73.0
1969,ST CLAIR,78.0
1969,UNION,67.0
1969,WASHINGTON,60.0
1969,WILLIAMSON,53.0
1969,ADAMS,74.0
1969,BROWN,78.0
1969,FULTON,99.0
1969,HANCOCK,84.0
1969,HENDERSON,107.0
1969,KNOX,107.0
1969,MCDONOUGH,100.0
1969,SCHUYLER,95.0
1969,WARREN,110.0
1969,BOND,73.0
1969,CALHOUN,85.0
1969,CASS,110.0
1969,CHRISTIAN,121.0
1969,GREENE,90.0
1969,JERSEY,90.0
1969,MACOUPIN,93.0
1969,MADISON,79.0
1969,MONTGOMERY,100.0
1969,MORGAN,113.0
1969,PIKE,83.0
1969,SANGAMON,118.0
1969,SCOTT,99.0
1968,DE WITT,90.0
1968,LOGAN,97.0
1968,MACON,97.0
1968,MARSHALL,85.0
1968,MASON,87.0
1968,MCLEAN,92.0
1968,MENARD,100.0
1968,PEORIA,80.0
1968,STARK,90.0
1968,TAZEWELL,92.0
1968,WOODFORD,89.0
1968,CHAMPAIGN,98.0
1968,FORD,86.0
1968,IROQUOIS,89.0
1968,KANKAKEE,90.0
1968,LIVINGSTON,74.0
1968,PIATT,95.0
1968,VERMILION,97.0
1968,CLARK,81.0
1968,CLAY,72.0
1968,COLES,96.0
1968,CRAWFORD,81.0
1968,CUMBERLAND,87.0
1968,DOUGLAS,96.0
1968,EDGAR,93.0
1968,EFFINGHAM,85.0
1968,FAYETTE,72.0
1968,JASPER,83.0
1968,LAWRENCE,77.0
1968,MARION,69.0
1968,MOULTRIE,102.0
1968,RICHLAND,77.0
1968,SHELBY,93.0
1968,BOONE,104.0
1968,COOK,86.0
1968,DE KALB,108.0
1968,DU PAGE,90.0
1968,GRUNDY,79.0
1968,KANE,104.0
1968,KENDALL,99.0
1968,LA SALLE,85.0
1968,LAKE,85.0
1968,MCHENRY,98.0
1968,WILL,81.0
1968,BUREAU,95.0
1968,CARROLL,100.0
1968,HENRY,95.0
1968,JO DAVIESS,104.0
1968,LEE,99.0
1968,MERCER,97.0
1968,OGLE,103.0
1968,PUTNAM,87.0
1968,ROCK ISLAND,90.0
1968,STEPHENSON,103.0
1968,WHITESIDE,97.0
1968,WINNEBAGO,101.0
1968,EDWARDS,85.0
1968,FRANKLIN,59.0
1968,GALLATIN,63.0
1968,HAMILTON,61.0
1968,HARDIN,57.0
1968,JEFFERSON,71.0
1968,MASSAC,67.0
1968,POPE,62.0
1968,SALINE,74.0
1968,WABASH,83.0
1968,WAYNE,66.0
1968,WHITE,80.0
1968,ALEXANDER,67.0
1968,CLINTON,63.0
1968,JACKSON,70.0
1968,JOHNSON,63.0
1968,MONROE,78.0
1968,PERRY,73.0
1968,PULASKI,73.0
1968,RANDOLPH,68.0
1968,ST CLAIR,77.0
1968,UNION,70.0
1968,WASHINGTON,68.0
1968,WILLIAMSON,61.0
1968,ADAMS,97.0
1968,BROWN,89.0
1968,FULTON,85.0
1968,HANCOCK,104.0
1968,HENDERSON,87.0
1968,KNOX,92.0
1968,MCDONOUGH,96.0
1968,SCHUYLER,96.0
1968,WARREN,91.0
1968,BOND,71.0
1968,CALHOUN,94.0
1968,CASS,99.0
1968,CHRISTIAN,98.0
1968,GREENE,86.0
1968,JERSEY,92.0
1968,MACOUPIN,86.0
1968,MADISON,75.0
1968,MONTGOMERY,86.0
1968,MORGAN,98.0
1968,PIKE,98.0
1968,SANGAMON,95.0
1968,SCOTT,98.0
1967,DE WITT,112.0
1967,LOGAN,117.0
1967,MACON,118.0
1967,MARSHALL,107.0
1967,MASON,110.0
1967,MCLEAN,110.0
1967,MENARD,116.0
1967,PEORIA,104.0
1967,STARK,106.0
1967,TAZEWELL,110.0
1967,WOODFORD,109.0
1967,CHAMPAIGN,109.0
1967,FORD,99.0
1967,IROQUOIS,102.0
1967,KANKAKEE,102.0
1967,LIVINGSTON,109.0
1967,PIATT,125.0
1967,VERMILION,100.0
1967,CLARK,103.0
1967,CLAY,94.0
1967,COLES,110.0
1967,CRAWFORD,96.0
1967,CUMBERLAND,108.0
1967,DOUGLAS,110.0
1967,EDGAR,108.0
1967,EFFINGHAM,99.0
1967,FAYETTE,87.0
1967,JASPER,96.0
1967,LAWRENCE,99.0
1967,MARION,89.0
1967,MOULTRIE,125.0
1967,RICHLAND,89.0
1967,SHELBY,108.0
1967,BOONE,106.0
1967,COOK,83.0
1967,DE KALB,102.0
1967,DU PAGE,81.0
1967,GRUNDY,104.0
1967,KANE,101.0
1967,KENDALL,96.0
1967,LA SALLE,99.0
1967,LAKE,78.0
1967,MCHENRY,93.0
1967,WILL,84.0
1967,BUREAU,106.0
1967,CARROLL,112.0
1967,HENRY,105.0
1967,JO DAVIESS,97.0
1967,LEE,105.0
1967,MERCER,106.0
1967,OGLE,106.0
1967,PUTNAM,98.0
1967,ROCK ISLAND,95.0
1967,STEPHENSON,103.0
1967,WHITESIDE,108.0
1967,WINNEBAGO,98.0
1967,EDWARDS,96.0
1967,FRANKLIN,75.0
1967,GALLATIN,102.0
1967,HAMILTON,91.0
1967,HARDIN,65.0
1967,JEFFERSON,83.0
1967,MASSAC,81.0
1967,POPE,65.0
1967,SALINE,90.0
1967,WABASH,102.0
1967,WAYNE,86.0
1967,WHITE,91.0
1967,ALEXANDER,75.0
1967,CLINTON,92.0
1967,JACKSON,82.0
1967,JOHNSON,76.0
1967,MONROE,98.0
1967,PERRY,79.0
1967,PULASKI,79.0
1967,RANDOLPH,90.0
1967,ST CLAIR,100.0
1967,UNION,82.0
1967,WASHINGTON,91.0
1967,WILLIAMSON,75.0
1967,ADAMS,100.0
1967,BROWN,99.0
1967,FULTON,101.0
1967,HANCOCK,103.0
1967,HENDERSON,106.0
1967,KNOX,106.0
1967,MCDONOUGH,108.0
1967,SCHUYLER,99.0
1967,WARREN,104.0
1967,BOND,79.0
1967,CALHOUN,94.0
1967,CASS,117.0
1967,CHRISTIAN,122.0
1967,GREENE,108.0
1967,JERSEY,105.0
1967,MACOUPIN,109.0
1967,MADISON,100.0
1967,MONTGOMERY,105.0
1967,MORGAN,117.0
1967,PIKE,100.0
1967,SANGAMON,119.0
1967,SCOTT,103.0
1966,DE WITT,91.0
1966,LOGAN,95.0
1966,MACON,90.0
1966,MARSHALL,98.0
1966,MASON,71.0
1966,MCLEAN,83.0
1966,MENARD,92.0
1966,PEORIA,89.0
1966,STARK,95.0
1966,TAZEWELL,82.0
1966,WOODFORD,96.0
1966,CHAMPAIGN,87.0
1966,FORD,84.0
1966,IROQUOIS,91.0
1966,KANKAKEE,88.0
1966,LIVINGSTON,87.0
1966,PIATT,89.0
1966,VERMILION,82.0
1966,CLARK,74.0
1966,CLAY,51.0
1966,COLES,76.0
1966,CRAWFORD,67.0
1966,CUMBERLAND,72.0
1966,DOUGLAS,83.0
1966,EDGAR,82.0
1966,EFFINGHAM,63.0
1966,FAYETTE,60.0
1966,JASPER,63.0
1966,LAWRENCE,59.0
1966,MARION,53.0
1966,MOULTRIE,85.0
1966,RICHLAND,53.0
1966,SHELBY,74.0
1966,BOONE,89.0
1966,COOK,74.0
1966,DE KALB,94.0
1966,DU PAGE,74.0
1966,GRUNDY,90.0
1966,KANE,92.0
1966,KENDALL,94.0
1966,LA SALLE,88.0
1966,LAKE,58.0
1966,MCHENRY,78.0
1966,WILL,77.0
1966,BUREAU,98.0
1966,CARROLL,95.0
1966,HENRY,93.0
1966,JO DAVIESS,93.0
1966,LEE,89.0
1966,MERCER,93.0
1966,OGLE,89.0
1966,PUTNAM,82.0
1966,ROCK ISLAND,94.0
1966,STEPHENSON,95.0
1966,WHITESIDE,85.0
1966,WINNEBAGO,90.0
1966,EDWARDS,62.0
1966,FRANKLIN,45.0
1966,GALLATIN,63.0
1966,HAMILTON,60.0
1966,HARDIN,54.0
1966,JEFFERSON,52.0
1966,MASSAC,55.0
1966,POPE,57.0
1966,SALINE,67.0
1966,WABASH,71.0
1966,WAYNE,57.0
1966,WHITE,55.0
1966,ALEXANDER,51.0
1966,CLINTON,48.0
1966,JACKSON,60.0
1966,JOHNSON,59.0
1966,MONROE,58.0
1966,PERRY,62.0
1966,PULASKI,57.0
1966,RANDOLPH,56.0
1966,ST CLAIR,64.0
1966,UNION,69.0
1966,WASHINGTON,48.0
1966,WILLIAMSON,51.0
1966,ADAMS,77.0
1966,BROWN,75.0
1966,FULTON,77.0
1966,HANCOCK,83.0
1966,HENDERSON,89.0
1966,KNOX,92.0
1966,MCDONOUGH,85.0
1966,SCHUYLER,85.0
1966,WARREN,88.0
1966,BOND,53.0
1966,CALHOUN,80.0
1966,CASS,84.0
1966,CHRISTIAN,89.0
1966,GREENE,80.0
1966,JERSEY,74.0
1966,MACOUPIN,74.0
1966,MADISON,64.0
1966,MONTGOMERY,76.0
1966,MORGAN,75.0
1966,PIKE,71.0
1966,SANGAMON,85.0
1966,SCOTT,63.0
1965,DE WITT,102.0
1965,LOGAN,106.0
1965,MACON,109.0
1965,MARSHALL,94.0
1965,MASON,81.0
1965,MCLEAN,104.0
1965,MENARD,97.0
1965,PEORIA,90.0
1965,STARK,100.0
1965,TAZEWELL,98.0
1965,WOODFORD,99.0
1965,CHAMPAIGN,111.0
1965,FORD,99.0
1965,IROQUOIS,102.0
1965,KANKAKEE,109.0
1965,LIVINGSTON,103.0
1965,PIATT,117.0
1965,VERMILION,103.0
1965,CLARK,87.0
1965,CLAY,68.0
1965,COLES,99.0
1965,CRAWFORD,81.0
1965,CUMBERLAND,97.0
1965,DOUGLAS,109.0
1965,EDGAR,104.0
1965,EFFINGHAM,83.0
1965,FAYETTE,74.0
1965,JASPER,84.0
1965,LAWRENCE,83.0
1965,MARION,65.0
1965,MOULTRIE,110.0
1965,RICHLAND,69.0
1965,SHELBY,103.0
1965,BOONE,90.0
1965,COOK,80.0
1965,DE KALB,99.0
1965,DU PAGE,83.0
1965,GRUNDY,96.0
1965,KANE,95.0
1965,KENDALL,90.0
1965,LA SALLE,92.0
1965,LAKE,73.0
1965,MCHENRY,78.0
1965,WILL,78.0
1965,BUREAU,99.0
1965,CARROLL,91.0
1965,HENRY,95.0
1965,JO DAVIESS,82.0
1965,LEE,98.0
1965,MERCER,95.0
1965,OGLE,90.0
1965,PUTNAM,93.0
1965,ROCK ISLAND,89.0
1965,STEPHENSON,89.0
1965,WHITESIDE,101.0
1965,WINNEBAGO,81.0
1965,EDWARDS,82.0
1965,FRANKLIN,54.0
1965,GALLATIN,84.0
1965,HAMILTON,63.0
1965,HARDIN,64.0
1965,JEFFERSON,62.0
1965,MASSAC,49.0
1965,POPE,54.0
1965,SALINE,79.0
1965,WABASH,81.0
1965,WAYNE,68.0
1965,WHITE,84.0
1965,ALEXANDER,49.0
1965,CLINTON,61.0
1965,JACKSON,65.0
1965,JOHNSON,56.0
1965,MONROE,77.0
1965,PERRY,59.0
1965,PULASKI,56.0
1965,RANDOLPH,64.0
1965,ST CLAIR,80.0
1965,UNION,67.0
1965,WASHINGTON,60.0
1965,WILLIAMSON,54.0
1965,ADAMS,91.0
1965,BROWN,72.0
1965,FULTON,88.0
1965,HANCOCK,99.0
1965,HENDERSON,85.0
